datum;nee
2021-12-13;1.48477500
2021-12-14;1.48019400
2021-12-15;1.47149100
2021-12-16;1.49276300
2021-12-17;1.47276700
2021-12-20;1.45602100
2021-12-21;1.48354400
2021-12-22;1.47899300
2021-12-23;1.49435600
2021-12-27;1.50505100
2021-12-28;1.50752700
2021-12-29;1.51145000
2021-12-30;1.50984900
2021-12-31;1.50758000
2022-01-03;1.52107400
2022-01-04;1.53460700
2022-01-05;1.53153700
2022-01-06;1.52861200
2022-01-07;1.53336700
2022-01-10;1.53521100
2022-01-11;1.55571500
2022-01-12;1.58033300
2022-01-13;1.57636400
2022-01-14;1.56820800
2022-01-17;1.57256800
2022-01-18;1.55232900
2022-01-19;1.55458200
2022-01-20;1.55269200
2022-01-21;1.52783200
2022-01-24;1.48568800
2022-01-25;1.49904500
2022-01-26;1.51514900
2022-01-27;1.52441000
2022-01-28;1.51138200
2022-01-31;1.52914400
2022-02-01;1.54002000
2022-02-02;1.54765100
2022-02-03;1.53319500
2022-02-04;1.51969400
2022-02-07;1.51786400
2022-02-08;1.53403700
2022-02-09;1.55097200
2022-02-10;1.55341500
2022-02-11;1.54505100
2022-02-14;1.52055500
2022-02-15;1.53855300
2022-02-16;1.54245400
2022-02-17;1.52883700
2022-02-18;1.51342800
2022-02-21;1.48047700
2022-02-22;1.48071500
2022-02-23;1.46904900
2022-02-24;1.37067900
2022-02-25;1.43370600
2022-02-28;1.39122400
2022-03-01;1.35234100
2022-03-02;1.36509000
2022-03-03;1.36960600
2022-03-04;1.33076400
2022-03-07;1.32537000
2022-03-08;1.33069700
2022-03-09;1.37375500
2022-03-10;1.36154200
2022-03-11;1.38742800
2022-03-16;1.41945800
2022-03-17;1.43306400
2022-03-18;1.43648100
2022-03-21;1.44079300
2022-03-22;1.45336900
2022-03-23;1.44634000
2022-03-24;1.44582300
2022-03-25;1.44200100
2022-03-28;1.45054500
2022-03-29;1.48679600
2022-03-30;1.47736600
2022-03-31;1.46842000
2022-04-01;1.48014100
2022-04-04;1.48517600
2022-04-05;1.47322400
2022-04-06;1.46343100
2022-04-07;1.45844700
2022-04-08;1.46996500
2022-04-11;1.48209300
2022-04-12;1.47589500
2022-04-13;1.48518600
2022-04-14;1.47964800
2022-04-19;1.47760900
2022-04-20;1.47140900
2022-04-21;1.47632700
2022-04-22;1.46055200
2022-04-25;1.44216100
2022-04-26;1.43314000
2022-04-27;1.43547300
2022-04-28;1.44178100
2022-04-29;1.43545300
2022-05-02;1.42724600
2022-05-03;1.43670000
2022-05-04;1.42912700
2022-05-05;1.40958300
2022-05-06;1.40269700
2022-05-09;1.38536500
2022-05-10;1.36958300
2022-05-11;1.36589600
2022-05-12;1.35027300
2022-05-13;1.38686800
2022-05-16;1.38794400
2022-05-17;1.41103900
2022-05-18;1.41362300
2022-05-19;1.40470800
2022-05-20;1.40475200
2022-05-23;1.42445900
2022-05-24;1.41632400
2022-05-25;1.42193000
2022-05-26;1.43213500
2022-05-27;1.42656100
2022-05-30;1.44400500
2022-05-31;1.43881800
2022-06-01;1.44562000
2022-06-02;1.44771800
2022-06-03;1.44697800
2022-06-07;1.44041800
2022-06-08;1.43402300
2022-06-09;1.42665400
2022-06-10;1.40762200
2022-06-13;1.37935700
2022-06-14;1.36826800
2022-06-15;1.37998300
2022-06-16;1.35867900
2022-06-17;1.36226000
2022-06-20;1.37856700
2022-06-21;1.39184300
2022-06-22;1.37273100
2022-06-23;1.35867000
2022-06-24;1.37102100
2022-06-27;1.37669700
2022-06-28;1.38228400
2022-06-29;1.36398000
2022-06-30;1.33812700
2022-07-01;1.33778900
2022-07-04;1.33669600
2022-07-05;1.31704100
2022-07-06;1.32671000
2022-07-07;1.35186100
2022-07-08;1.36362700
2022-07-11;1.34919400
2022-07-12;1.33774400
2022-07-13;1.33775300
2022-07-14;1.31658100
2022-07-15;1.32017400
2022-07-18;1.34385900
2022-07-19;1.34853600
2022-07-20;1.35441900
2022-07-21;1.36404400
2022-07-22;1.36450100
2022-07-25;1.36115400
2022-07-26;1.35538600
2022-07-27;1.37221700
2022-07-28;1.37488800
2022-07-29;1.39239100
2022-08-01;1.39568200
2022-08-02;1.38921000
2022-08-03;1.39461400
2022-08-04;1.39168500
2022-08-05;1.38211200
2022-08-08;1.39144200
2022-08-09;1.39022400
2022-08-10;1.40790100
2022-08-11;1.42099800
2022-08-12;1.41815600
2022-08-15;1.41499400
2022-08-16;1.43648300
2022-08-17;1.41661400
2022-08-18;1.42174800
2022-08-19;1.41287600
2022-08-22;1.39450800
2022-08-23;1.40716600
2022-08-24;1.40220500
2022-08-25;1.40572600
2022-08-26;1.39216200
2022-08-29;1.37775200
2022-08-30;1.35924200
2022-08-31;1.36573500
2022-09-01;1.33149600
2022-09-02;1.35071700
2022-09-05;1.34702000
2022-09-06;1.33370700
2022-09-07;1.33691300
2022-09-08;1.33883900
2022-09-09;1.36067100
2022-09-12;1.38180200
2022-09-13;1.37218000
2022-09-14;1.37646300
2022-09-15;1.38267100
2022-09-16;1.36221300
2022-09-19;1.35972700
2022-09-20;1.34140800
2022-09-21;1.33310300
2022-09-22;1.33478400
2022-09-23;1.30079300
2022-09-26;1.28033200
2022-09-27;1.28866200
2022-09-28;1.28891500
2022-09-29;1.26437200
2022-09-30;1.25856700
2022-10-03;1.27838400
2022-10-04;1.31157100
2022-10-05;1.30353000
2022-10-06;1.30237800
2022-10-07;1.29357500
2022-10-10;1.28505600
2022-10-11;1.27769100
2022-10-12;1.28183200
2022-10-13;1.28665500
2022-10-14;1.28737900
2022-10-17;1.29526500
2022-10-18;1.30473400
2022-10-19;1.28948500
2022-10-20;1.30370800
2022-10-21;1.30228200
2022-10-24;1.30712600
2022-10-25;1.31274600
2022-10-26;1.32181700
