datum;nee
2023-10-04;1.07771700
2023-10-05;1.07746800
2023-10-06;1.07175700
2023-10-09;1.08424800
2023-10-10;1.06791700
2023-10-11;1.05539200
2023-10-12;1.05867800
2023-10-13;1.07844900
2023-10-16;1.07254100
2023-10-17;1.06599900
2023-10-18;1.07516000
2023-10-19;1.08606200
2023-10-20;1.09107000
2023-10-24;1.08135000
2023-10-25;1.09126800
2023-10-26;1.09056500
2023-10-27;1.08687700
2023-10-30;1.08072200
2023-10-31;1.07197400
2023-11-02;1.08871900
2023-11-03;1.08643700
2023-11-06;1.07590600
2023-11-07;1.07870400
2023-11-08;1.07722000
2023-11-09;1.06733600
2023-11-10;1.06879600
2023-11-13;1.06597500
2023-11-14;1.05910500
2023-11-15;1.05973600
2023-11-16;1.05567800
2023-11-17;1.05631000
2023-11-20;1.05728500
2023-11-21;1.06355300
2023-11-22;1.06344100
2023-11-23;1.06029800
2023-11-24;1.06409500
2023-11-27;1.06400900
2023-11-28;1.06660000
2023-11-29;1.06304600
2023-11-30;1.06766900
2023-12-01;1.06859900
2023-12-04;1.06350900
2023-12-05;1.05562300
2023-12-06;1.05854200
2023-12-07;1.07746900
2023-12-08;1.08423900
2023-12-11;1.08142200
2023-12-12;1.08267200
2023-12-13;1.07306200
2023-12-14;1.06706600
2023-12-15;1.06526300
2023-12-18;1.07285200
2023-12-19;1.07042700
2023-12-20;1.07469200
2023-12-21;1.07173300
2023-12-22;1.07630200
2023-12-27;1.07854200
2023-12-28;1.08029600
2023-12-29;1.08311800
2023-12-31;1.08316000
2024-01-02;1.07585500
2024-01-03;1.07042600
2024-01-04;1.06763000
2024-01-05;1.06902300
2024-01-08;1.07022600
2024-01-09;1.07572600
2024-01-10;1.07609900
2024-01-11;1.07784600
2024-01-12;1.07363000
2024-01-15;1.07451500
2024-01-16;1.07784100
2024-01-17;1.08337700
2024-01-18;1.08945400
2024-01-19;1.09870000
2024-01-22;1.09989300
2024-01-23;1.10377000
2024-01-24;1.11034700
2024-01-25;1.11127900
2024-01-26;1.10545100
2024-01-29;1.10451100
2024-01-30;1.10274700
2024-01-31;1.09619200
2024-02-01;1.09756500
2024-02-02;1.08860400
2024-02-05;1.09221400
2024-02-06;1.09399600
2024-02-07;1.09415700
2024-02-08;1.09913900
2024-02-09;1.10719800
2024-02-12;1.10531700
2024-02-13;1.11650100
2024-02-14;1.12005700
2024-02-15;1.11961900
2024-02-16;1.11786300
2024-02-19;1.11969100
2024-02-20;1.11084300
2024-02-21;1.11504100
2024-02-22;1.11424300
2024-02-23;1.11102400
2024-02-26;1.11514500
2024-02-27;1.12705800
2024-02-28;1.13334000
2024-02-29;1.12451700
2024-03-01;1.11766400
2024-03-04;1.11885600
2024-03-05;1.11846900
2024-03-06;1.11976800
2024-03-07;1.13125700
2024-03-08;1.12237300
2024-03-11;1.12120200
2024-03-12;1.12006600
2024-03-13;1.12948200
2024-03-14;1.12450100
2024-03-18;1.13283900
2024-03-19;1.12721800
2024-03-20;1.12852100
2024-03-21;1.13539600
2024-03-22;1.12864300
2024-03-25;1.13097400
2024-03-26;1.12809200
2024-03-27;1.13252000
2024-03-28;1.14188400
2024-04-02;1.15552100
2024-04-03;1.17019100
2024-04-04;1.16533300
2024-04-05;1.16929200
2024-04-08;1.17095600
2024-04-09;1.16713200
2024-04-10;1.17204800
2024-04-11;1.17955900
2024-04-12;1.18958300
2024-04-15;1.19360000
2024-04-16;1.18879900
2024-04-17;1.18992100
2024-04-18;1.18729000
2024-04-19;1.19351800
2024-04-22;1.18675900
2024-04-23;1.18524700
2024-04-24;1.18171300
2024-04-25;1.18384600
2024-04-26;1.18503800
2024-04-29;1.19294100
2024-04-30;1.18107500
2024-05-02;1.19124100
2024-05-03;1.18617000
2024-05-06;1.19937600
2024-05-07;1.20739100
2024-05-08;1.19486900
2024-05-09;1.20584900
2024-05-10;1.21143100
2024-05-13;1.20910600
2024-05-14;1.21279600
2024-05-15;1.22467000
2024-05-16;1.21651800
2024-05-17;1.23123600
2024-05-21;1.24530800
2024-05-22;1.23073900
2024-05-23;1.21570700
2024-05-24;1.21613700
2024-05-27;1.21556200
2024-05-28;1.21846300
2024-05-29;1.21425000
2024-05-30;1.21767100
2024-05-31;1.21329800
2024-06-03;1.21719900
2024-06-04;1.21766200
2024-06-05;1.22633700
2024-06-06;1.23114700
2024-06-07;1.19941100
2024-06-10;1.19977300
2024-06-11;1.20356300
2024-06-12;1.20790200
2024-06-13;1.21462200
2024-06-14;1.21309200
2024-06-17;1.20606600
2024-06-18;1.20778100
2024-06-19;1.20800000
2024-06-20;1.20827100
2024-06-21;1.20031100
2024-06-24;1.20126400
2024-06-25;1.19862500
2024-06-26;1.19235000
2024-06-27;1.19244600
2024-06-28;1.19256600
2024-07-01;1.19325900
2024-07-02;1.19291900
2024-07-03;1.19362800
2024-07-04;1.19399700
2024-07-05;1.19957600
2024-07-08;1.19535500
2024-07-09;1.19379500
2024-07-10;1.19670300
2024-07-11;1.19981600
2024-07-12;1.20035000
2024-07-15;1.20275500
2024-07-16;1.21192000
2024-07-17;1.20503200
2024-07-18;1.19932000
2024-07-19;1.17972300
2024-07-22;1.18047700
2024-07-23;1.18029400
2024-07-24;1.18082100
2024-07-25;1.18089300
2024-07-26;1.18142400
2024-07-29;1.18204300
2024-07-30;1.18071800
2024-07-31;1.18362000
2024-08-01;1.18681700
2024-08-02;1.18780900
2024-08-05;1.18046100
2024-08-06;1.18516200
2024-08-07;1.18530900
