datum;nee
2002-08-29;1.20992000
2002-08-30;1.21645400
2002-09-02;1.21569500
2002-09-03;1.20244300
2002-09-04;1.20208500
2002-09-05;1.19409200
2002-09-06;1.19615300
2002-09-09;1.20253400
2002-09-10;1.20875800
2002-09-11;1.20925400
2002-09-12;1.20274100
2002-09-13;1.20243100
2002-09-16;1.20792200
2002-09-17;1.20727900
2002-09-18;1.20859200
2002-09-19;1.19874500
2002-09-20;1.19943100
2002-09-23;1.20035300
2002-09-24;1.19611600
2002-09-25;1.20035300
2002-09-26;1.20223100
2002-09-27;1.19796400
2002-09-30;1.19015400
2002-10-01;1.19110600
2002-10-02;1.18052300
2002-10-03;1.17800900
2002-10-04;1.17325600
2002-10-07;1.16819600
2002-10-08;1.16609500
2002-10-09;1.16495200
2002-10-10;1.17348200
2002-10-11;1.17298400
2002-10-14;1.17894700
2002-10-15;1.19048700
2002-10-16;1.17512900
2002-10-17;1.18929900
2002-10-18;1.19076600
2002-10-21;1.19774500
2002-10-22;1.19355900
2002-10-24;1.18711000
2002-10-25;1.18461400
2002-10-28;1.19362400
2002-10-29;1.18896000
2002-10-30;1.20074000
2002-10-31;1.23479800
2002-11-04;1.23789500
2002-11-05;1.24044600
2002-11-06;1.24158400
2002-11-07;1.23919000
2002-11-08;1.25159800
2002-11-11;1.24324000
2002-11-12;1.24791700
2002-11-13;1.24952000
2002-11-14;1.26168800
2002-11-15;1.25649200
2002-11-18;1.25789400
2002-11-19;1.26152000
2002-11-20;1.25960900
2002-11-21;1.27678200
2002-11-22;1.28024000
2002-11-25;1.28501600
2002-11-26;1.28525900
2002-11-27;1.28833400
2002-11-28;1.28790300
2002-11-29;1.28392100
2002-12-02;1.29488800
2002-12-03;1.28983600
2002-12-04;1.28688500
2002-12-05;1.28914100
2002-12-06;1.28047100
2002-12-09;1.28407800
2002-12-10;1.28827500
2002-12-11;1.27987400
2002-12-12;1.28541400
2002-12-13;1.29302900
2002-12-16;1.30391600
2002-12-17;1.30368800
2002-12-18;1.28769500
2002-12-19;1.28045600
2002-12-20;1.28003500
2002-12-23;1.28191200
2002-12-27;1.28300600
2002-12-30;1.28546400
2002-12-31;1.29011000
2003-01-02;1.28974100
2003-01-03;1.29339400
2003-01-06;1.28694200
2003-01-07;1.28875700
2003-01-08;1.28186500
2003-01-09;1.27756000
2003-01-10;1.28371300
2003-01-13;1.28829300
2003-01-14;1.28216000
2003-01-15;1.27877400
2003-01-16;1.28594300
2003-01-17;1.28652100
2003-01-20;1.28282500
2003-01-21;1.28590200
2003-01-22;1.27834300
2003-01-23;1.28008600
2003-01-24;1.27450100
2003-01-27;1.26037300
2003-01-28;1.25958600
2003-01-29;1.25431800
2003-01-30;1.25719400
2003-01-31;1.26386600
2003-02-03;1.27088800
2003-02-04;1.26547400
2003-02-05;1.25954800
2003-02-06;1.25255400
2003-02-07;1.26314400
2003-02-10;1.26425200
2003-02-11;1.27266300
2003-02-12;1.27076000
2003-02-13;1.27151300
2003-02-14;1.26594100
2003-02-17;1.26371400
2003-02-18;1.26597200
2003-02-19;1.26154300
2003-02-20;1.26829300
2003-02-21;1.26726400
2003-02-24;1.26776500
2003-02-25;1.26430600
2003-02-26;1.26436700
2003-02-27;1.25947100
2003-02-28;1.25994800
2003-03-03;1.25511900
2003-03-04;1.24030700
2003-03-05;1.24389600
2003-03-06;1.24173100
2003-03-07;1.24289100
2003-03-10;1.25349500
2003-03-11;1.25160800
2003-03-12;1.25190900
2003-03-13;1.26030700
2003-03-14;1.26123400
2003-03-17;1.25468900
2003-03-18;1.27010800
2003-03-19;1.27939400
2003-03-20;1.27588700
2003-03-21;1.29198700
2003-03-24;1.29094700
2003-03-25;1.28495400
2003-03-26;1.29213100
2003-03-27;1.29010800
2003-03-28;1.29356000
2003-03-31;1.28082200
2003-04-01;1.28753800
2003-04-02;1.29749500
2003-04-03;1.30623400
2003-04-04;1.31429200
2003-04-07;1.31925600
2003-04-08;1.31723100
2003-04-09;1.31849000
2003-04-10;1.31718000
2003-04-11;1.32726000
2003-04-14;1.31850200
2003-04-15;1.32425000
2003-04-16;1.31421600
2003-04-17;1.31288900
2003-04-18;1.31775900
2003-04-22;1.31835900
2003-04-23;1.32644300
2003-04-24;1.32456900
2003-04-25;1.33349700
2003-04-26;1.33349700
2003-04-28;1.33495300
2003-04-29;1.34262900
2003-04-30;1.34318400
2003-05-05;1.37017600
2003-05-06;1.38054500
2003-05-07;1.37392800
2003-05-08;1.37326900
2003-05-09;1.37380400
2003-05-12;1.38037100
2003-05-13;1.39166600
2003-05-14;1.39756000
2003-05-15;1.40888200
2003-05-16;1.40327200
2003-05-19;1.40181700
2003-05-20;1.42206000
2003-05-21;1.42384700
2003-05-22;1.46289500
2003-05-23;1.50302400
2003-05-26;1.54902800
2003-05-27;1.55861400
2003-05-28;1.53259300
2003-05-29;1.51914100
2003-05-30;1.54069600
2003-06-02;1.55225200
2003-06-03;1.54713900
2003-06-04;1.54683400
2003-06-05;1.54898700
2003-06-06;1.54466300
2003-06-10;1.52702600
2003-06-11;1.53201700
2003-06-12;1.54050900
2003-06-13;1.54949800
2003-06-16;1.54510000
2003-06-17;1.54411800
2003-06-18;1.53359900
2003-06-19;1.51925800
2003-06-20;1.51078700
2003-06-23;1.52065500
2003-06-24;1.51712800
2003-06-25;1.52385900
2003-06-26;1.52121700
2003-06-27;1.51460900
2003-06-30;1.50476500
2003-07-01;1.50585600
2003-07-02;1.50683900
2003-07-03;1.51695000
2003-07-04;1.51680900
2003-07-07;1.53250900
2003-07-08;1.52562800
2003-07-09;1.53365600
2003-07-10;1.53134400
2003-07-11;1.53357400
2003-07-14;1.52780300
2003-07-15;1.53055200
2003-07-16;1.53821800
2003-07-17;1.53916400
2003-07-18;1.54676400
2003-07-21;1.54537100
2003-07-22;1.54178800
2003-07-23;1.54737500
2003-07-24;1.54826000
2003-07-25;1.54674400
2003-07-28;1.55974100
2003-07-29;1.55972000
2003-07-30;1.57791100
2003-07-31;1.57687200
2003-08-01;1.56808600
2003-08-04;1.56758400
2003-08-05;1.57221800
2003-08-06;1.57617500
2003-08-07;1.57281400
2003-08-08;1.57261600
2003-08-11;1.57118500
2003-08-12;1.58186200
2003-08-13;1.59200700
2003-08-14;1.59963400
2003-08-15;1.60290200
2003-08-18;1.61805300
2003-08-19;1.63435400
2003-08-21;1.64390200
2003-08-22;1.64204800
2003-08-25;1.63980300
2003-08-26;1.63895200
2003-08-27;1.64896000
2003-08-28;1.65727700
2003-08-29;1.66080000
2003-09-01;1.66988400
2003-09-02;1.66311700
2003-09-03;1.68444100
2003-09-04;1.69398100
2003-09-05;1.69570900
2003-09-08;1.64415500
2003-09-09;1.64995700
2003-09-10;1.63304500
2003-09-11;1.63365300
2003-09-12;1.63766800
2003-09-15;1.62258800
2003-09-16;1.64591800
2003-09-17;1.65128100
2003-09-18;1.64950800
2003-09-19;1.65092500
2003-09-22;1.63270300
2003-09-23;1.63572100
2003-09-24;1.64100800
2003-09-25;1.64329800
2003-09-26;1.64483600
2003-09-29;1.63832300
2003-09-30;1.61804200
2003-10-01;1.62826700
2003-10-02;1.64450400
2003-10-03;1.65060100
2003-10-06;1.66805400
2003-10-07;1.66822700
2003-10-08;1.68953200
2003-10-09;1.69802300
2003-10-10;1.70174300
2003-10-13;1.70483500
2003-10-14;1.72130600
2003-10-15;1.71407500
2003-10-16;1.71457100
2003-10-17;1.72004800
2003-10-18;1.72004800
2003-10-20;1.71969500
2003-10-21;1.71091000
2003-10-22;1.70736500
2003-10-27;1.67962900
2003-10-28;1.68045100
2003-10-29;1.67767300
2003-10-30;1.69442700
2003-10-31;1.68287100
2003-11-03;1.68338400
2003-11-04;1.67208400
2003-11-05;1.69032700
2003-11-06;1.69116300
2003-11-07;1.68009300
2003-11-10;1.68268900
2003-11-11;1.68150300
2003-11-12;1.68080500
2003-11-13;1.68299100
2003-11-14;1.67003100
2003-11-17;1.65848000
2003-11-18;1.66153300
2003-11-19;1.64434500
2003-11-20;1.62617900
2003-11-21;1.62956600
2003-11-24;1.64595700
2003-11-25;1.63451500
2003-11-26;1.61922800
2003-11-27;1.62279700
2003-11-28;1.60465300
2003-12-01;1.62227900
2003-12-02;1.58072800
2003-12-03;1.58693800
2003-12-04;1.58809600
2003-12-05;1.60695400
2003-12-08;1.61175200
2003-12-09;1.62844500
2003-12-10;1.61232200
2003-12-11;1.60250900
2003-12-12;1.60782200
2003-12-15;1.61464100
2003-12-16;1.61922000
2003-12-17;1.61020900
2003-12-18;1.61558700
2003-12-19;1.62377400
2003-12-22;1.62066800
2003-12-23;1.63531300
2003-12-29;1.64363200
2003-12-30;1.63023700
2003-12-31;1.63727900
2004-01-05;1.64357200
2004-01-06;1.65703200
2004-01-07;1.64979500
2004-01-08;1.66565800
2004-01-09;1.65214800
2004-01-10;1.65214800
2004-01-12;1.64190100
2004-01-13;1.65159400
2004-01-14;1.66007000
2004-01-15;1.66017900
2004-01-16;1.66144600
2004-01-19;1.66847100
2004-01-20;1.67710900
2004-01-21;1.66580200
2004-01-22;1.67750400
2004-01-23;1.68220500
2004-01-26;1.69447200
2004-01-27;1.69581500
2004-01-28;1.70880400
2004-01-29;1.71321400
2004-01-30;1.71253900
2004-02-02;1.72006900
2004-02-03;1.71453900
2004-02-04;1.70894700
