mean_total_return,w_HOLD+Galaxis+EURO+Abszolút+Hozamú+Alapok+Alapja,w_HOLD+Hozamkereső+Európai+Származtatott+Részvény+Befektetési+Alap,w_HOLD+Kötvény+Befektetési+Alap,w_HOLD+Közép-európai+Részvény+Befektetési+Alap,w_HOLD+Nemzetközi+Részvény+Alapok+Alapja+A+sorozat,w_HOLD+Orion+Abszolút+Hozamú+Származtatott+Befektetési+Alap+B+sorozat+EUR,w_HOLD+Részvény+Befektetési+Alap+A+sorozat+HUF,w_HOLD+Részvény+Befektetési+Alap+B+sorozat+EUR,w_HOLD+Rövid+Futamidejű+Kötvény+Befektetési+Alap,w_HOLD+Széf+USD+Abszolút+Hozamú+Befektetési+Alap,w_HOLD+VM+Abszolút+Hozamú+Származtatott+Befektetési+Alap+C+sorozat,w_HOLD+VM+EURO+Abszolút+Hozamú+Alapok+Alapja,w_Palomar+Abszolút+Hozamú+Származtatott+Befektetési+Alap+A+sorozat+HUF,w_Palomar+Abszolút+Hozamú+Származtatott+Befektetési+Alap+B+sorozat+EUR,w_Palomar+Abszolút+Hozamú+Származtatott+Befektetési+Alap+C+sorozat+USD,w_Platina+Delta+Abszolút+Hozamú+Származtatott+Befektetési+Alap+E+sorozat+EUR,w_Platina+Delta+Abszolút+Hozamú+Származtatott+Befektetési+Alap+X+sorozat+HUF,w_Superposition+Abszolút+Hozamú+Származtatott+Befektetési+Alap+A+sorozat,w_Superposition+Abszolút+Hozamú+Származtatott+Befektetési+Alap+D+sorozat+EUR
0.09901828318834305,0.16644730039032135,0.0043310327179593615,0.030304673558485967,0.0784443845871609,0.10877626860500168,0.10406967277502985,0.0004846056289797309,0.040448717300373506,0.000257448464983162,0.02748583656310854,0.014777381522793788,0.026554605635367483,0.09042017413629103,0.010873063308360128,0.07782219507541427,0.04357034657038757,0.004097364284929519,0.023715613839367766,0.14711931503568437
0.09901756048202515,0.06506320440551415,0.025597856069751256,0.004884492089671577,0.04831544221271676,0.013235229658307514,0.060546412553174715,0.19095692405377254,0.027626381421819838,0.01211428089127315,0.0723240082194075,0.009232986830255077,0.01083094472145415,0.014154058508384798,0.1789973234657204,0.05765643063441745,0.012776305150358498,0.11865162492606254,0.05027476765685865,0.026761326531079318
0.09899383038282394,0.05026150231755288,0.04782600246213883,0.1048752964500169,0.149222971954197,0.048768634701955166,0.027952630296545367,0.003654108305265956,0.11920142435745612,0.04377709638592174,0.015841781598133264,0.1143402447751612,0.024399937148398505,0.0038499117417239706,0.009083663821314767,0.00556417792482213,0.01276808284671977,0.17428067288125487,0.01729229482192875,0.027039565209492872
0.09879180788993835,0.010257447194371595,0.033534832611937654,0.033956986897602535,0.0562473043973925,0.06280291697228775,0.041212979766658865,0.17524007813203396,0.015842953032929513,0.01390678374074217,0.01751870190778951,0.012672405573883314,0.04557470673258237,0.04363504199381579,0.003184574194044543,0.08582706209230904,0.03808559825749113,0.07472309875256737,0.015028032430861937,0.22074849531869833
0.09875299036502838,0.009046185417830933,0.02049128882548756,0.08661591062784053,0.06749188556699309,0.0738691202790143,0.05625973583778861,0.008432726338755027,0.18423652436549168,0.08010173453341933,0.011626494063800133,0.042702133200361946,0.13684369382226147,0.023486229196608855,0.02409310363741568,0.0024349386995153183,0.004901890788869087,0.1384562932116366,0.020509491867158388,0.008400619719751307
0.09874042123556137,0.010083724874148514,0.010662881341642536,0.028591258552190135,0.18406154160562538,0.0060011450039706106,0.08200553641272043,0.014106755012523649,0.07500351178122955,0.03378957652758785,0.0352370896109578,0.021375362302897192,0.02528912231340818,0.08913935447839273,0.027302203876569668,0.09168559923153569,0.14256300941795783,0.014622305023199857,0.010513209948962925,0.09796681268447942
0.09870599210262299,0.011653639235753924,0.0004271834821390486,0.0032498566502178706,0.023425362926724792,0.07568541380127555,0.12025240769123437,0.04088323158127959,0.10119807017451192,0.16341170826024165,0.0072251215926691795,0.11908326681519035,0.029579548252434164,0.04427954910908155,0.01161694742954334,0.02258279506973651,0.030774686723454313,0.033756123004623106,0.04432225199165427,0.11659283620823443
0.09866320341825485,0.0039900502545719,0.033729516412564234,0.12029475994800466,0.1979850849617297,0.03721555260723725,0.010425775864881711,0.027161924981757207,0.06757038215206215,0.04069643735373681,0.041376931440080617,0.024760301973421557,0.0019294058658840872,0.017896354756840406,0.03893631024933254,0.03216960938613445,0.1882064743546059,0.026749946165852186,0.05847722248796353,0.030427958783339155
0.09865928441286087,0.07038876769616158,0.14953178610243884,0.05630364698000661,0.08880832046359909,0.04526683719271148,0.05259812242587082,0.11167379297117445,0.007655763719942654,0.0028521987745769336,0.03512218964652602,0.008905220288656205,0.0011525910572107413,0.0057883650991112975,0.09141461845051659,0.0567079045031874,0.11473617488830712,0.015513695325508222,0.07060922119999703,0.014970783214496786
0.09864872694015503,0.08308339851956825,0.029060690858402204,0.023431317277373607,0.03966334812639316,0.013721864540435516,0.08917476253551172,0.1302250103565781,0.05476690502121673,0.06360049261101201,0.01831340826648346,0.07021492269057675,0.07006321797029878,0.054589486505504096,0.04722357445289446,0.00870713131148551,0.09273961417989873,0.03074272625610498,0.07802149010692377,0.002656638413338411
0.09858386218547821,0.21788273788432294,0.0149363963741036,0.014704273220652193,0.0774510703499496,0.07409607663149223,0.05845926830017091,0.014875888607095078,0.03087009546346595,0.12614849298452072,0.03427883753886655,0.02773843933617956,0.024083063766351668,0.026506642592978042,0.014029329391903626,0.033004413597922666,0.03151817697981476,0.039867196158712426,0.05702504058910587,0.08252456023239144
0.09854396432638168,0.0634585821077277,0.03950052005143599,0.09862351307063294,0.0684890761162527,0.02670538398394115,0.13760905679438568,0.00504379586873962,0.15378826807131576,0.01391461618892507,0.003389203820787512,0.020454922429194607,0.00023464582550658926,0.030675753537410286,0.12462071555295766,0.008582634648367506,0.032991243608490727,0.005569750498496605,0.04155981421923971,0.1247885036061922
0.098537378013134,0.009155950633965838,0.10751772676743386,0.05199557418330152,0.09648278296168122,0.18398651053070628,0.001373341466371627,0.007586432423769128,0.0056264646705387125,0.13053869134327106,0.020125373112705482,0.033479528680312405,0.1255763846891691,0.029447997524677923,0.019663272554054322,0.010621836002207662,0.005133492497076102,0.04782846184029017,0.06166430796760751,0.05219587015085999
0.09853513538837433,0.06501947331247633,0.04446304143596585,0.026603411224644713,0.09915472239181199,0.00015644918471030664,0.06986215430006817,0.07121560914014902,0.07162016222096147,0.10594133430892486,0.06536002817472623,0.02466729069880868,0.08535751249422784,0.007246148507706221,0.04119948614726527,0.0335469123246831,0.04403232704299235,0.033183561504848635,0.07081541747454465,0.04055495811048428
0.0985017716884613,0.018895717242532542,0.03265137228226922,0.006093340554644342,0.14988685445013497,0.006787606690169195,0.09537491402502782,0.023675397461632185,0.05757719625181961,0.09181466164513237,0.19402377772190163,0.03278794984662077,0.05433978623367161,0.04140596058198783,0.04128288949256112,0.004324314034526395,0.009015001121937573,0.028681072502894374,0.07970283817936505,0.03167934968117154
0.09849288314580917,0.02389543421276876,0.008026797054465854,0.18336936899674594,0.17721269223896968,0.09625011506776177,0.025883023627408,0.019626502820503832,0.008355290160327416,0.015174677042679649,0.10233453653187063,0.044937333767936335,0.10788320034130067,0.05063100598032973,0.004282420956475343,0.043923595333778084,0.002267010213472713,0.020820265728523035,0.05821664255800739,0.0069100873666750945
0.09845388680696487,0.05839770079959052,0.006731687630021859,0.05739081600728472,0.046250112566888026,0.0016536269667887754,0.21001605715093014,0.07540558281373431,0.030614837442839944,0.009943078159876046,0.027896453116882724,0.05517264932831441,0.09835850179752305,0.018558046528024494,0.04902842073967267,0.030106386082987206,0.1150742718240252,0.057885008237506266,0.039121781817384536,0.012394980989725237
0.09839613735675812,0.006549608722600707,0.093604252147559,0.019136009819941555,0.1524858798765861,0.04380859289277894,0.0720288848237065,0.013901088411220707,0.05339752612488077,0.05488066275832248,0.13574504592786152,0.058052824258805376,0.046245574978512345,0.024421366720563917,0.033943249318928295,0.008602832546841523,0.02309404298174682,0.029090888010190177,0.06642045568305562,0.06459121399589791
0.09837061166763306,0.04057309181230823,0.03586502787738547,0.11015625296464514,0.07078379619009179,0.030206211364934198,0.10971173785698929,0.0687776251257512,0.08038037541937394,0.038752114993555346,0.16676993606495497,0.01905378378866264,0.00038036575635530236,0.012839812384631479,0.02928920210891814,0.027362751044024376,0.023223895972689472,0.03602584487405339,0.0657412125570817,0.034106961843593776
0.09836724400520325,0.11573916089179177,0.0003178057616070703,0.07333231467859296,0.01216577384172007,0.015478332047402243,0.2203249933641869,0.05702317163456946,0.04390463128520487,0.038004977264123496,0.05403767317397175,0.03696098458731837,0.05244409711029452,0.024360415245412936,0.007848108347412355,0.014921786412588404,0.03282802805252282,0.04317606157827998,0.01191529852569895,0.14521638619730126
0.09832723438739777,0.025753035232251194,0.04714636200816439,0.03099434377684051,0.13537560372578517,0.017855955015975866,0.08956946674941058,0.051565438750985994,0.027845065792397684,0.07362221905911144,0.019123376284755005,0.008818765065501446,0.061792193771205886,0.056492194151022114,0.012729154072693837,0.04062608269375584,0.03858009518149606,0.19484999574638734,0.00045552469876665225,0.06680512822349301
0.09824369847774506,0.0006800571609136596,0.04704887447037179,0.041108024616759185,0.11976112334572782,0.019282477729341874,0.018513278174918997,0.04987691984749974,0.19588480459683305,0.010314056987899037,0.0511561356347085,0.058583770525097736,0.017204844986884453,0.13000372934679177,0.018885891536726557,0.03380358955090051,0.01068317185797454,0.05175711407984758,0.11177674866416952,0.013675386886633664
0.09820821136236191,0.022103747990861417,0.036457547961358736,0.011355365375693708,0.08565551645463802,0.0166017365068392,0.05382952938636053,0.0752225215048289,0.05094603208527582,0.2266186874461226,0.00373198442181896,0.022823291161561246,0.09583635850326198,0.08062158196764341,0.018345465850565755,0.03888174549638216,0.04022165604330198,0.03907173677574896,0.034151761068620105,0.047523733999116476
0.09819706529378891,0.006366459223518268,0.04076172617503072,0.02095114342236585,0.0934304122957544,0.13305868731413265,0.006549129976301062,0.01578325182204882,0.10941587951359415,0.09913558728672832,0.06856123271075783,0.034244363662287315,0.012306442214203,0.09075596992271105,0.053981386226480244,0.047451382033992275,0.08959269521529785,0.016323092807942405,0.025866460527973714,0.03546469764888004
0.09819190949201584,0.004772596459458776,0.026663036279134314,0.02470151730078316,0.03868923585566153,0.006300062832522647,0.011726118206450463,0.21039054110156788,0.09632313478059004,0.03248765826351339,0.06843610886987705,0.012108060775221842,0.09211395067744267,0.07474693072727127,0.04885377247488768,0.014474967964697893,0.020526539633497293,0.02289841846312187,0.0728389185449428,0.12094843078935745
0.09817398339509964,0.010347483889188729,0.050491806309579924,0.03657394220724472,0.06232006169592746,0.07050625432471777,0.13809088806849326,0.04379979136030442,0.027308004126179206,0.08983850425695121,0.11426139253850408,0.07749343713714216,0.06796275553005085,0.012603413202157698,0.0194377757387896,0.018374927954758594,0.06793630413959403,0.0016233653671027099,0.051407772936600864,0.03962211921671276
0.09811113774776459,0.028030368082067637,0.015261182197063195,0.11893822136079127,0.11278129704059377,0.06608033954036993,0.07502957705412028,0.01585984966410691,0.08934655418526868,0.03910009269869001,0.031965500311510756,0.09474356633835644,0.10321788789258617,0.0427819450717761,0.0014655021952899535,0.018083777179752486,0.008432452109817136,0.05356152133171234,0.01999934657696765,0.06532101916915943
0.09794554114341736,0.07644740356642546,0.033376392462859165,0.012586424619218247,0.026504997675829024,0.12434380889105265,0.016072227168352077,0.08575023799380513,0.020783553803518148,0.2116839868581426,0.10714001494544327,0.014856564962047925,0.002826242622197242,0.003947295297476729,0.08338933600803541,0.013731164112508888,0.03164630707641114,0.021893638029578787,0.03994700038610764,0.07307340352099038
0.09793949872255325,0.0934335746655253,0.025695131265528696,0.040015504484811296,0.020535145547814857,0.002241410391556163,0.2063485005838533,0.05260889577648087,0.05179963000287583,0.09433721075443223,0.10054889830183697,0.03058105795812706,0.028702366933222825,0.0041687217645741724,0.1290701595831156,0.02128134068287638,0.02224487001468679,0.0038960322521766,0.0320251406593923,0.04046640837711265
0.09791740030050278,0.024733605967730287,0.03283817748655649,0.01985625137932132,0.04318211149063638,0.11146362887093707,0.040945959143311186,0.049356515636774775,0.1528736124168819,0.029216979340471665,0.05080921116068169,0.0018554783751776722,0.01936212013510386,0.12993517974186145,0.06087619651669236,0.04183973719631635,0.004926257881295539,0.03201011541857332,0.15284189631992937,0.0010769655217469866
0.09787777811288834,0.05992213848345836,0.0012538806830492734,0.0982216112125516,0.029204642193908562,0.2567976992454645,0.014315810810732923,0.02842219699162192,0.03318887137485177,0.009219715117019769,0.0778853591329668,0.015096399574937547,0.07161638015493747,0.037471703618927196,0.09187326106025312,0.03136561242657097,0.011049839432826673,0.051084223813532406,0.015212460964992963,0.06679819370739598
0.09785401076078415,0.09391224085154602,0.001295747035198277,0.08449117853823203,0.13991052567581116,0.011927175272565739,0.04999643973530221,0.013886737906485001,0.1404878248381396,0.01904683239532942,0.06291900246304376,0.03884322261494205,0.007985690436484713,0.03729751831986756,0.11012053214491688,0.039359923473111555,0.05990428324886839,0.01644090105228774,0.0076950924771343465,0.06447913152073366
0.09783019870519638,0.043659368901203276,0.04522729284110978,0.046219468781398404,0.03276698635378716,0.043662876219323535,0.2476815239794426,0.0023798816478066915,0.03999631738952028,0.05504555892926009,0.06275182000739869,0.034644000806977424,0.016178662169145246,0.04172492591417793,0.01902638148228163,0.009753946326943694,0.04495299107982862,0.12668635115357424,0.061565487374013385,0.026076158642807438
0.09774159640073776,0.02997168442271574,0.01947692839489513,0.013043228706439296,0.10170136167121657,0.11748162113557274,0.0021094502599628335,0.08051022644872907,0.060496348016520006,0.0037001437729596146,0.23715733964975727,0.04420418808874177,0.003090258728019602,0.06473033879401942,0.006566310941166115,0.020161864691765365,0.0068875670409491024,0.03066178975620374,0.05369193844978097,0.1043574110305856
0.09768582880496979,0.016362422790554387,0.0035430011074648925,0.0025437653363297244,0.04418209217956504,0.07305741400702533,0.038713866580157456,0.085873739479022,0.1304827836810408,0.08076489229462107,0.034530220940157556,0.05057421170106305,0.10218955038019914,0.184289496131446,0.01942766084333059,0.019140176090007736,0.03409830161307203,0.06743803503298763,0.0007461071424237428,0.012042262669531994
0.09763969480991364,0.02138303618835994,0.0685574498010869,0.1377237127262428,0.05541112974375011,0.2000273823377572,0.04007628845608449,0.02926414039072537,0.021622189606076984,0.031078971568116467,0.0027565917324641276,0.07062513462101766,0.016472108953878108,0.0011888802993640906,0.014226730968053183,0.067105326039678,0.0429441419434215,0.1270224419740355,0.01006553352294842,0.04244880912693936
0.09763847291469574,0.015167728060952216,0.018136586115307517,0.046806476655931115,0.14370091411918468,0.005208853973574614,0.027348588019197755,0.1055344192268229,0.03940265395691825,0.06802807576675202,0.015832627585598526,0.01943152169594106,0.0612028301237446,0.06142786689969659,0.15712580731300202,0.02196552231502353,0.07164062315257316,0.050890534819598716,0.05284146060618732,0.018306909593993375
0.09762921184301376,0.10301508104226512,0.012953991743504712,0.054616825269939044,0.01768297982035974,0.026294419060402606,0.10681394751040263,0.1396885870527518,0.04226682786150946,0.029773309259528966,0.0166883832528423,0.218560430284474,0.04105790205846201,0.03142222101028404,0.0313173906840895,0.06825162615478383,0.002484704530177823,0.011425618731857668,0.0260980595066312,0.019587695165733224
0.09757336229085922,0.017311493724520968,0.11132711200683912,0.002384030981588227,0.1140338609137842,0.01632951801951712,0.13519336210819924,0.03302059557685281,0.021924346746748934,0.06330872880426913,0.0728870442575847,0.038684368663084695,0.09653877603081494,0.05140980018182267,0.0168133970431178,0.09748404862633941,0.007793018216617961,0.0011921712128129902,0.07046262708623771,0.031901699799247694
0.09750507771968842,0.11974317729740218,0.06083704805944917,0.013932578786927326,0.028720580134203436,0.050012825380891156,0.06117231680611087,0.13714325782911602,0.01949673423884491,0.05088164922678419,0.02544166858162844,0.03541350891596562,0.07084114977917966,0.01570954865733686,0.022376569503520263,0.020189929064098687,0.04849260654928883,0.05793124792235645,0.009526737749056647,0.15213686551783934
0.09747803956270218,0.0016400851433227201,0.16573501034258487,0.04231642601018788,0.12799615338653786,0.03353671210151325,0.1251523323320507,0.0225147702000745,0.02646975825973051,0.0016314273001893957,0.04521901673707913,0.136885262147688,0.05400038033979803,0.012516980947920822,0.06072547558674879,0.007523832288478313,0.05864209476987408,0.0007263481541958006,0.03969177882144672,0.03707615513057889
0.09747651219367981,0.049514939430683615,0.1324914558458945,0.06777269984013172,0.09787789877007536,0.09642203587007755,0.11022481542164639,0.006000462165895722,0.0038831867311276357,0.03509969176710228,0.014115120004885955,0.05599563317223135,0.02719376606888753,0.0002576495925968638,0.011228418903084361,0.100440554141675,0.11654621951727473,0.03430787355946241,0.029941472173218072,0.010686107024048833
0.09746024757623672,0.04335332626645155,0.02524170798859425,0.07255844010966085,0.06666462111743499,0.06451442208502245,0.0521737119043668,0.08532055727155992,0.07331972363534542,0.06735615183685448,0.008775358469632035,0.04016618001886015,0.0063335800560227334,0.09222687746611281,0.020032178223767128,0.04150392845934359,0.044438240836776895,0.026330057217712612,0.04058662462429146,0.1291043124121897
0.09742196649312973,0.02969634176816006,0.017835644384991675,0.000495522998725472,0.023216008638674304,0.2136607749942191,0.01720779652663213,0.07255575066861385,0.05338048939403572,0.004225764744379384,0.06478607863056417,0.04212119440909042,0.017765137107599638,0.05154808679675466,0.004976238536842085,0.11936366854172428,0.03725772427985392,0.16055790495949165,0.0529797492671096,0.016370123352538
0.09736710041761398,0.0226905090718751,0.1409682334714916,0.09609013521597438,0.12361729838700514,0.028433906150244454,0.03923079652887398,0.061200547108199846,0.024175783141699356,0.11896799997495498,0.05469903017096355,0.004057902740977488,0.05434950112380249,0.01793472881015684,0.029322256226533283,0.002795105666443932,0.009492944150795617,0.06965365635092559,0.07192285492782935,0.030396810781253124
0.0973668172955513,0.04079524488737288,0.07063793428754578,0.06515914294149709,0.04055060266336724,0.007016673498945635,0.1381217563825751,0.015788719943318267,0.14767846249789307,0.12605727641680417,0.02324960132219664,0.02489179187703629,0.07954714164568896,0.06318122834569112,0.052380235101895246,0.044450741289038906,0.016964026386386756,0.017290335781129203,0.02250079385600983,0.003738290875607734
0.09733457118272781,0.1070272670660017,0.11811939551123835,0.04584590795881674,0.01825865600585613,0.03933788454738057,0.015018077071743241,0.1932763684261649,0.029118013985604266,0.00011081906940084877,0.044617127324458335,0.045508872559316786,0.14430623664148245,0.02088516777409272,0.010595292658082341,0.05217862630978287,0.031385603881520896,0.04033973310553662,0.005091725099379324,0.03897922500414103
0.09733157604932785,0.05173579653440207,0.011303231839717922,0.04491115942402369,0.06130231728766706,0.09518788323961172,0.17003132210034957,0.004934796796838371,0.018062764206848606,0.06064890673106457,0.006985169022751522,0.1454301726195912,0.003992236611152246,0.022171787692516244,0.018757093870975558,0.031228725157390426,0.0871858049880873,0.0761149890793776,0.01689790026496494,0.07311794253266936
0.09732519090175629,0.0022118526579198807,0.04560450787827955,0.015066040550144516,0.20192571167774526,0.017263454408084855,0.033256689134814915,0.00015301544710747908,0.06792020014231102,0.10420241195170325,0.07041345307612186,0.004363104243349962,0.00021223736839818885,0.1364034932156125,0.0954985524157133,0.02332119953361018,0.05069428883152161,0.08560459075099736,0.035155943708005885,0.010729253008558672
0.09725385159254074,0.09019711697847206,0.037899544193465,0.014347327726307441,0.08338948087708037,0.02581375741327434,0.026934689512577728,0.16082338558980666,0.01266956021562572,0.012955663922307023,0.020143365706865108,0.0023163931948954083,0.0060558713415727015,0.0695003659148911,0.02939318511565286,0.10492755375787112,0.18060266573710496,0.0026639653355150458,0.045692752684657556,0.07367335478205778
0.09723728895187378,0.2367211156584163,0.055863593374550415,0.008218045391580001,0.032809505074356024,0.024981560978676896,0.07006795435609009,0.06629116632070542,0.10842403488583778,0.006295452439459479,0.016316490822876013,0.14334805655757868,0.03150658985741155,0.022405192756754237,0.009394351024420038,0.061366478394010965,0.03825565896584696,0.02303782484828855,0.006627604758804663,0.03806932353433588
0.09721332788467407,0.010356363689086347,0.06717007528787057,0.12404076810531657,0.05611297265055313,0.02649102078913568,0.07759324432067485,0.13995547758387755,0.032721490749135,0.04717059385198638,0.002654980379995962,0.00492350411588201,0.03149613041599385,0.085886775686969,0.017613701153948506,0.0015547478330721375,0.10466306678290066,0.004608172082825152,0.059484528608862004,0.10550238591191456
0.09720057249069214,0.03277573075835507,0.003019454764751235,0.00979092686556497,0.10971233464421584,0.05023993704610542,0.08805344509096863,0.07871623542078213,0.0087512304635946,0.03361383350558975,0.2126872317346557,0.004374975198559683,0.09373135628527637,0.01522802742613239,0.038237325032831504,0.024076099239928594,0.10184261293503541,0.001529660831503271,0.05628105376341489,0.03733852899273458
0.0971696600317955,0.0010531465192017695,0.012669231400380803,0.08422610488189541,0.14644183946322137,0.0711628226116039,0.07166203345983059,0.006704081997826949,0.0342450075799056,0.0953235457686226,0.08592261840582098,0.000860452165311627,0.03571444032455237,0.0279725627907371,0.015157238772735298,0.10073844642600556,0.019927007087230247,0.026970790842570237,0.006154111419456991,0.15709451808309058
0.09711666405200958,0.04940487902969968,0.039742342309450236,0.08441490858879826,0.08142493304449246,0.013244545440916623,0.15944048680169684,0.04752954664565356,0.03738710213078374,0.0499253169859832,0.08796879333390965,0.03889229743909438,0.002052207619925015,0.11853312057004498,0.028352860432643512,0.025140103739179024,0.008240517518603295,0.014101627460004276,0.11050115052024184,0.0037032603888796038
0.09710770845413208,0.04280970312358981,0.09199439727100708,0.038516406155954155,0.07077668321283283,0.05959482275854465,0.03091627940093264,0.025811773614525507,0.17319383740753883,0.06356749263619463,0.07083658661850083,0.08641890462534743,0.052647164784301294,0.004798272360017386,0.04583353530060123,0.01640533513168023,0.017911299672734277,0.030311284924358268,0.0493518735438061,0.02830434745753294
0.09701001644134521,0.002395315083088313,0.032686622556056165,0.10598219642889539,0.12492833471345226,0.10669054622851704,0.05241200168766573,0.004946222250839568,0.043622572083796794,0.08477088244414627,0.09279930889013015,0.041388951019723716,0.06077871818568348,0.04953243228918397,0.09021606692809667,0.01926864862932927,0.010958258408421817,0.01891910716901349,0.02832456604271299,0.0293792489612469
0.09696532785892487,0.07845275920621497,0.003675786999915136,0.06206811489517859,0.0817570344158139,0.04184594310418119,0.12923716832987533,0.019495894020643206,0.09859311022097211,0.004682259957859545,0.03623290011222679,0.05274543327409281,0.007965497833112383,0.010233164940502294,0.03749443624181643,0.02674928422865115,0.06351456419284965,0.10485008104045204,0.030824688784190445,0.10958187820145203
0.09688055515289307,0.025812747383051247,0.0008268036714170177,0.08858347455084581,0.02230007797802384,0.12087223870719521,0.05610004742149791,0.07333168139234328,0.09040399499710493,0.08174936484994158,0.0038543423405719697,0.11074279316666655,0.01080977239983967,0.008733363853296901,0.03340115753763201,0.05978922169564359,0.08407814345187753,0.08059106605218916,0.02084476101119971,0.02717494753966192
0.09687717258930206,0.03570682469979011,0.022993860156849164,0.005514981616244295,0.1719290171734021,0.009491062038100736,0.1105981143491546,0.026755269560747516,0.014116102610032781,0.00924477920672996,0.06455929719228269,0.006909421626699115,0.08808115388530277,0.013135398315498458,0.03943393363798221,0.1037490684024027,0.12486703598610974,0.043942167475059225,0.07029680619647226,0.03867570587113959
0.09683730453252792,0.05575610667176287,0.13772708832335173,0.04870412941794481,0.15976590625994097,0.009719083813472225,0.06477245617621581,0.033077587502269794,0.022775905583101875,0.04634242796926751,0.1634039678415164,0.033277877534072145,0.009468535953388145,0.05295787376559947,0.040937418094745825,0.005536013961736426,0.01846113877389699,0.0148018889540077,0.027415164561457133,0.055099428842252045
0.09677509218454361,0.013223383544422793,0.04762139946203981,0.20009154555947145,0.0613853159583099,0.16941686716928067,0.02116216906593408,0.07089803472159373,0.007382678704013175,0.04262661543137315,0.02257490311893643,0.11934410918433469,0.02297572625364702,0.018639950489145213,0.018221740114777955,0.021631303831891557,0.020602301777802666,0.060632571772484926,0.04908059326521024,0.01248879057533063
0.09674936532974243,0.09047814092425766,0.00368143879779106,0.002425955262841379,0.03570914219144977,0.1387052901654571,0.0811251807387519,0.04414240026190135,0.05523448785062757,0.01923255613721983,0.051498873756441875,0.05727704876169667,0.031460478990283265,0.13303913641193807,0.02449892345307045,0.061256795724943844,0.035194812519049934,0.12646564629166762,0.0023526222186114713,0.0062210695419992
0.09673819690942764,0.06181662203515507,0.09014682404789359,0.05238527090063284,0.02383290819004876,0.05004698452416217,0.1109315853885173,0.09907981400841291,0.046932075587716685,0.04234783935883861,0.028999897803471886,0.0497560470103512,0.02703880602033059,0.07439944962016394,0.006995181435860552,0.0790912979336173,0.01344465997082107,0.05530156837866665,0.07735308713072862,0.01010008065461036
0.09672915935516357,0.005324391387920228,0.05973292035857299,0.23746997305744172,0.18006910577183757,0.014198956576641922,0.035331630096112406,0.03456570681042842,0.025848474955747616,0.09453184500261391,0.012854097831393232,0.02099794047953667,0.056580264415132836,0.02260663724939422,0.06563608358460378,0.04933197599010808,0.06317277746087774,0.0010423286163875986,0.0033997690163380095,0.017305121338911163
0.09669572114944458,0.07760931124725397,0.0690559981848024,0.02407587149700376,0.13722145799128488,0.009605412049369393,0.03122640214457589,0.1053911248365898,0.004403872963623418,0.028713670343474218,0.048534973697061716,0.019796394446047888,0.0748918461484527,0.0708826200349633,0.003845763248276861,0.09007293045023192,0.004037534271008833,0.11363654026971728,0.019608852359401293,0.06738942381686036
0.0966649278998375,0.04052541361030217,0.009753046396525824,0.061758867913428765,0.03620280004667281,0.009946703935356812,0.19176864657431308,0.09844453816696909,0.01325846947485287,0.03426164968576925,0.08913653704395869,0.1475006384143283,0.061825399447901164,0.018132264519740763,0.009687244493690432,0.029545071168115878,0.02101494725102782,0.051603343765781955,0.011547955869605617,0.06408646222165858
0.09662266820669174,0.01419554783750985,0.06743166313696855,0.10318669473183884,0.0355126129570111,0.05988886273701096,0.0663386063419801,0.12342545572212373,0.07253784345920461,0.02272069356338133,0.013206899903014189,0.06591698087761944,0.011970709488110682,0.03680720880423664,0.03881191323328249,0.03882386995364809,0.00458585732078377,0.04131443074918678,0.15544987536267296,0.027874273820415883
0.0965900719165802,0.3328141137953101,0.01030637749154684,0.012767129266520814,0.05699992496371896,0.007183913842271772,0.0021665684147547247,0.07221697473676696,0.11818525557113088,0.02980878706076395,0.05877815436369676,0.001750913443382408,0.0002345046066868674,0.006398968309013289,0.16516457329909368,0.0026880196583938276,0.07576084379556415,0.016606590914576985,0.0053104996390344016,0.024857886827772777
0.0965639278292656,0.02315617685204233,0.01759034466056564,0.03222022681807348,0.06726739850449652,0.012060322851163012,0.09711092762645009,0.10339560763288508,0.07574815039316975,0.05344796771225994,0.0002230652206813465,0.0641650445060652,0.013623318664009568,0.006566570698475342,0.07134945042201173,0.09768079140452118,0.0303227913706502,0.0907358631493423,0.04973300283940621,0.09360297867373098
0.09644708037376404,0.2215820681376107,0.0016206365800266707,0.04182701202195149,0.10704342828313196,0.03414298894292547,0.006259634642434033,0.03223900578480372,0.12225087623362722,0.009852849692227595,0.00572265819894822,0.010659413872994244,0.016252624586186468,0.007640045062783118,0.012102311491472336,0.005624407070419616,0.013517580477547855,0.2444968476414994,0.048448264465785346,0.05871734681362484
0.09644030779600143,0.022415914619828448,0.07640791834537419,0.04234280108127706,0.199591313068233,0.01597108915734307,0.013078381206148881,0.02814084819487881,0.04427611513350033,0.062446329072212946,0.10475319315333004,0.08020240632095901,0.05606046719502398,0.01691405562121177,0.04841256128646288,0.11560766976113056,0.0026266240177807974,0.027064270684315946,0.006931142164951072,0.03675689991603715
0.09643625468015671,0.029408559846477694,0.1074414151673308,0.0084936140718057,0.10742389778862303,0.13885068427258437,0.0011682729663411429,0.04043580582330718,0.02588362784665359,0.05082575372767606,0.0929885099123841,0.050279676209362814,0.031905611729552134,0.07699746105131977,0.00039073200614368037,0.08036718229246201,0.08421366751381863,0.030194351952826146,0.006890801986858896,0.035840373834472083
